tweetText,hashtags,user,date,state,latitude,longitude,sentiment
".@JimInhofe #WesternSahara territory aka #MoroccanSaharawi land has nothing to do with #SADR or what we call in WS territory South Algeria Democratic Republic  , #AlgerianSaharawi land.   #SaharaOccidental  #US #USA #UnitedStates #CIA  #USElection #USElection2020 #USElections https//t.co/1TukZt0k7s",,CORCAS_AUTONOMY,Wed Nov 11 10:05:16 +0000 2020,XXXX,99999.99,99999.99,neutral
"""Stephen Colbert called #Pompeo 's comments 'dangerous' during his monologue on The Late Show."" #USElections2020 #BidenHarris2020   https//t.co/SUt1fuaMSP",,IvorFried,Wed Nov 11 10:05:18 +0000 2020,XXXX,99999.99,99999.99,negative
Good job,,okanlawonlekan,Wed Nov 11 10:05:27 +0000 2020,XXXX,99999.99,99999.99, positive 
No election officials support Trump's claims of widespread fraud #BidenHarris2020 #USElection2020 #USElectionResults2020 #coup  https//t.co/MVDWeJKIOh,,Paul_Ilett,Wed Nov 11 10:05:38 +0000 2020,XXXX,99999.99,99999.99,negative
#Voter #fraud &amp; #irregularities proved #riggedelection #Michigan #USElections2020. Investigate the examples and evidence in #SouthKorea riggedelection!!!,,lemonhamster,Wed Nov 11 10:05:44 +0000 2020,XXXX,99999.99,99999.99,negative
Brilliant.,,vbroutray,Wed Nov 11 10:06:11 +0000 2020,XXXX,99999.99,99999.99, positive 
"#JoeBiden won the #USElection2020, so what does that mean for the future of #Asia? Will the #Biden administration reset relations with #China? The FCC's @keithrichburg  asked Ambassador Kurt Tong, the former U.S. consul general in #HongKong, for answers. https//t.co/1TYS2b7XaA",,fcchk,Wed Nov 11 10:06:50 +0000 2020,XXXX,99999.99,99999.99, positive 
"He's not a coward to do so ,in Nigeria we have cowards from southern part,ready to lick the janjaweeds ass",,flexibleguyman,Wed Nov 11 10:06:58 +0000 2020,XXXX,99999.99,99999.99, positive 
Mind blown @VanJones68 !!! #USElection2020 #Election2020  What if a US presidential candidate refuses to concede after an election... https//t.co/ElRtw6Qc1N via @YouTube,,NelsPalmerur,Wed Nov 11 10:07:01 +0000 2020,XXXX,99999.99,99999.99,neutral
"@XinqiSu When a shark has prey in its mouth, it's inevitable it will stop struggling at some point  The shark-hunter shouldn't be disillusioned or dissuaded from his duty  The #CCP is no less a threat and should be our primary concern  #COVID #HongKong #USElection2020 #Trump @ipacglobal",,LiuBaoBei1,Wed Nov 11 10:07:15 +0000 2020,XXXX,99999.99,99999.99,negative
"When a shark has prey in its mouth, it's inevitable it will stop struggling at some point  The shark-hunter shouldn't be disillusioned or dissuaded from his duty  The #CCP is no less a threat and should be our primary concern  #COVID #HongKong #USElection2020 #Trump @ipacglobal",,LiuBaoBei1,Wed Nov 11 10:07:21 +0000 2020,XXXX,99999.99,99999.99,negative
"@Michael_Yon @BoycottHegemony When a shark has prey in its mouth, it's inevitable it will stop struggling at some point  The shark-hunter shouldn't be disillusioned or dissuaded from his duty  The #CCP is no less a threat and should be our primary concern  #COVID #HongKong #USElection2020 #Trump @ipacglobal",,LiuBaoBei1,Wed Nov 11 10:07:49 +0000 2020,XXXX,99999.99,99999.99,negative
"#essay #pay #help #researchpaper #assignment #slave #due #paper #nursing #task #test #Trump #JoeBiden #KamalaHarris #COVID19 #USElection2020 #CNNElection   Kindly reach us through our website, https//t.co/ijQUelw4FI for all your nursing tasks. We guarantee quality and timeliness",,ProfessionalW20,Wed Nov 11 10:07:57 +0000 2020,XXXX,99999.99,99999.99, positive 
"@nwynnglos comments on the outcome of the #USElections2020 for our #history blog, and considers the results in historical context @uniofglos @HistAssocGlos #twitterstorians   https//t.co/WT7oGcICsS https//t.co/nqCNcdopCg",,HistoryUoG,Wed Nov 11 10:08:50 +0000 2020,XXXX,99999.99,99999.99,neutral
Why #dollar #assets are still riding high after #USElections2020   https//t.co/TgkKT0crcr,,TheBusinessUpd,Wed Nov 11 10:09:20 +0000 2020,XXXX,99999.99,99999.99, positive 
"@cobbo3 Media Horror show?..really?... you are a disciple of Fake News?... and u seriously believe #USElection2020 was Voter's Fraud Free? ... With live evidences? seriously?!...You think Joe could even poll 25% without their software, special machines and paid fraudsters?",,Temi34,Wed Nov 11 10:09:42 +0000 2020,XXXX,99999.99,99999.99,negative
US Elections 2020 The Outcome https//t.co/87kbvwtzdo #forex #USElection2020,,kakiforexcom,Wed Nov 11 10:10:38 +0000 2020,XXXX,99999.99,99999.99,neutral
"@jonvoight Folks, watch dementia kicking in.  #USElection2020",,WestShapiro,Wed Nov 11 10:10:52 +0000 2020,XXXX,99999.99,99999.99,neutral
"@realDonaldTrump @Alexblx There are still many smart people among the public, that realise this isn't about #Trump  More importantly, this is about the integrity of the democratic process in the #USA for future generations  Hate the media They turned you into this Trump-hating monster  #USElection2020",,LiuBaoBei1,Wed Nov 11 10:11:00 +0000 2020,XXXX,99999.99,99999.99,neutral
The Magnificent Delusions of @husainhaqqani  | https//t.co/iSUcdLe0ta by Asad Rahim Khan | Judiciary ? Ref https//t.co/CdFicws1N9 | @Matiullahjan919   #Memogate  #JoeBiden #USElectionResults2020 #USAelection2020 #KerryLugarBill #MansoorIjaz # _ _  # _ _ _  https//t.co/reN259w3kd,,mughalbha,Wed Nov 11 10:11:01 +0000 2020,XXXX,99999.99,99999.99, positive 
Use that heartbreak to start a new business my dia ,,LipglossW_ng,Wed Nov 11 10:11:08 +0000 2020,XXXX,99999.99,99999.99,negative
What's the going cost of perjury? #USElection2020,,ButteredFrog,Wed Nov 11 10:11:28 +0000 2020,XXXX,99999.99,99999.99,negative
"I bawled watching this    I can't even begin to imagine the pain POC feel on the regular it breaks my heart seein this man cry and being so relieved hits me in the feels, I hope all POC feel safer n wanted not just hated",,anne32190,Wed Nov 11 10:11:28 +0000 2020,XXXX,99999.99,99999.99, positive 
@ARanganathan72 But @realDonaldTrump has won if #USPresidentialElections2020 was not #rigged by @JoeBiden  At last Trump will have last smile.,,modi_yug_sewak,Wed Nov 11 10:12:47 +0000 2020,XXXX,99999.99,99999.99, positive 
@thehill Nearly 8 out of 10 democrats say that Biden won.  What about polling the 71 million Trump voters?   You'd get a different result.....!!  #USElection2020 #USElection #USElections2020 #Vote2020  #VoterSuppression #VoteRedToSaveAmerica2020 #VoteTrump,,Jokerltl69,Wed Nov 11 10:12:48 +0000 2020,XXXX,99999.99,99999.99, positive 
"@SkyNews When a shark has prey in its mouth, it's inevitable it will stop struggling at some point  The shark-hunter shouldn't be disillusioned or dissuaded from his duty  The #CCP is no less a threat and should be our primary concern  #COVID #HongKong #USElection2020 #Trump @ipacglobal",,LiuBaoBei1,Wed Nov 11 10:13:16 +0000 2020,XXXX,99999.99,99999.99,negative
"Wow, this guy s on my side but he s just plain loopy; we are lucky that there are so many gullible Americans who believe this crap #Election2020 #USElectionResults2020",,PervertRudy,Wed Nov 11 10:13:17 +0000 2020,XXXX,99999.99,99999.99,negative
"So @realDonaldTrump out here playing Scooby Doo monster games. We know his voice, cadence and inability to answer questions directly. https//t.co/Y0cG1KEOqY",,Real2NKen,Wed Nov 11 10:13:28 +0000 2020,XXXX,99999.99,99999.99,negative
"""We gotta get that idiot out of the office""  ",,nikitadarius101,Wed Nov 11 10:13:32 +0000 2020,XXXX,99999.99,99999.99,negative
Check out @BradyMaddi's takeaways from the talk on deepfakes and #elections she organised a few weeks ago!,,hanscharbonneau,Wed Nov 11 10:13:53 +0000 2020,XXXX,99999.99,99999.99,neutral
United States Government is Insane right now! Does NO ONE have any balls in DC?? Really letting this person act like this  #HeLost #TrumpConcede #USElection2020 #UnitedStates #DelusionalDonald #COVID19 #disaster,,itzrissababy,Wed Nov 11 10:14:07 +0000 2020,XXXX,99999.99,99999.99,negative
Unconditional emotional support for Trump. #111Words @Stapleton_MT #Trump #RepublicanParty #RINO #JoeBiden #USElection2020 https//t.co/HHwjH8html,,ShieldsAndrew,Wed Nov 11 10:14:27 +0000 2020,XXXX,99999.99,99999.99, positive 
".@JimInhofe in ur speech, u talked abt #WesternSahara as if it was independent!! How can you mislead #USCongress #CapitolHill like that? WS is just a territory #south #Morocco. It has never been a sovereign state &amp; will never be.  #US #USA #CIAcables  #USElection #UsElection2020 https//t.co/QJ3WuecvxQ",,CORCAS_AUTONOMY,Wed Nov 11 10:14:33 +0000 2020,XXXX,99999.99,99999.99, positive 
"On my @BritishMuslimTV Questions programme today we discuss the aftermath of the #USElection2020 and the role of American Muslims.   Guest -  @Rowaida_Abdel - HuffPost and writer Aymann Ismail @aymanndotcom and @SikhProf from New York  On air 8.30pm, on Sky channel 752 &amp; Twitter https//t.co/xUB0CZaths",,mshafiquk,Wed Nov 11 10:15:04 +0000 2020,XXXX,99999.99,99999.99,neutral
#Trump is over #Dance in #NewYork #USAelection2020 #TrumpConcede #TrumpIsPathetic #JoeBidenKamalaHarris2020 #KamalaHarris #USAElections2020  https//t.co/lnj6x2FQOe,,samaylive,Wed Nov 11 10:15:46 +0000 2020,XXXX,99999.99,99999.99,neutral
"@arnohb112  Communism Party thought they DQ #Trump Administration Party by DQ #HK pro #Democracy #Lawmaker A ""dementia"" movement #Biden   winning #USElections2020 by fraud  #HongKongers #StandWithHongKong #save12hkyouths  8964 612 721 831 101 1111 #HumanRightsViolation #StaySafe",,jenny_hedley,Wed Nov 11 10:15:52 +0000 2020,XXXX,99999.99,99999.99, positive 
Wake up America! #TrumpTantrum #trump #TrumpMeltdown #pompeo #coup #trumpconcede #Election2020 #USElection2020 #USElectionResults2020 #PoliticsLive #USAelection2020 #USAElections2020 #USA #US #AmericaDecides #Americans #wednesdaythought #AmericaDecides #AmericaDecides2020,,PKBook22,Wed Nov 11 10:16:18 +0000 2020,XXXX,99999.99,99999.99,neutral
#Twitters denial of #Voterfraud is disputed #USElection2020  https//t.co/UbnELqTMyc https//t.co/8oSdbQ6GqW,,AlanFlood7,Wed Nov 11 10:16:47 +0000 2020,XXXX,99999.99,99999.99,negative
"Wakili, I was on a sabbatical but, #BBIReport, #USAelection2020 &amp; football restored me on these streets a few days ago.   I had delegated to @JaizinoStanley1  to uphold my tweeting significance lakini ni kama ""ilimaffect"" akawacha    How're you though?",,stevenrona,Wed Nov 11 10:17:03 +0000 2020,XXXX,99999.99,99999.99, positive 
We're facing the biggest threat to our democracy ever  The media is not on our side  The #CCP voted #Biden  Whose side are you on?  #Lockdown2 #COVID #COVIDIOTS #COVID19 #USElectionResults2020 #USElection2020 #USPS @GMB @thismorning @lorraine,,LiuBaoBei1,Wed Nov 11 10:17:59 +0000 2020,XXXX,99999.99,99999.99,negative
"Nearly 80% of Americans say Biden won White House, ignoring Trump's refusal to concede Reuters/Ipsos poll https//t.co/XzKkOoarUn #USElection2020  #JoBiden #DonaldTrump",,DizZzyMissLizzy,Wed Nov 11 10:18:02 +0000 2020,XXXX,99999.99,99999.99, positive 
@amlivemon @Myr226 We're facing the biggest threat to our democracy ever  The media is not on our side  The #CCP voted #Biden  Whose side are you on?  #Lockdown2 #COVID #COVIDIOTS #COVID19 #USElectionResults2020 #USElection2020 #USPS @GMB @thismorning @lorraine,,LiuBaoBei1,Wed Nov 11 10:18:04 +0000 2020,XXXX,99999.99,99999.99,negative
@peter_dutton We're facing the biggest threat to our democracy ever  The media is not on our side  The #CCP voted #Biden  Whose side are you on?  #Lockdown2 #COVID #COVIDIOTS #COVID19 #USElectionResults2020 #USElection2020 #USPS @GMB @thismorning @lorraine,,LiuBaoBei1,Wed Nov 11 10:18:09 +0000 2020,XXXX,99999.99,99999.99,negative
"@SkyNews When a shark has prey in its mouth, it's inevitable it will stop struggling at some point  The shark-hunter shouldn't be disillusioned or dissuaded from his duty  The #CCP is no less a threat and should be our primary concern  #COVID #HongKong #USElection2020 #Trump @ipacglobal",,LiuBaoBei1,Wed Nov 11 10:19:10 +0000 2020,XXXX,99999.99,99999.99,negative
"Please listen   to John attacking Joe Biden s mental capacity while forgetting what he said 20 seconds earlier, it was pure comedy   #mentalhealth #USElection2020",,oxy1704,Wed Nov 11 10:19:45 +0000 2020,XXXX,99999.99,99999.99, positive 
".@JimInhofe From mid1970', #MoroccanSaharawi families were kidnapped by algerian army &amp; #polisario guerrilla (#North #Africa FARC). Some horribles stories (1/3) #FactsFirst  https//t.co/RrgMzqtPNh    #US #USA #CIACables  #UnitedStates #USElection #USElection2020   #WesternSahara",,CORCAS_AUTONOMY,Wed Nov 11 10:20:05 +0000 2020,XXXX,99999.99,99999.99,negative
" Join @atlasgrad on Friday, November 13th, 2020 as we will have an exclusive webinar to discuss the results of the #PresidentialElection2020 and discuss what is in store for #internationalrelations.   To register https//t.co/erXQkuNA51  #USAelection2020 #ForeignPolicy https//t.co/KpEXBvIXUP",,atlasgrad,Wed Nov 11 10:20:27 +0000 2020,XXXX,99999.99,99999.99, positive 
"@thehill There are still many smart people among the public, that realise this isn't about #Trump  More importantly, this is about the integrity of the democratic process in the #USA for future generations  Hate the media They turned you into this Trump-hating monster  #USElection2020",,LiuBaoBei1,Wed Nov 11 10:20:36 +0000 2020,XXXX,99999.99,99999.99,neutral
"There are still many smart people among the public, that realise this isn't about #Trump  More importantly, this is about the integrity of the democratic process in the #USA for future generations  Hate the media They turned you into this Trump-hating monster  #USElection2020",,LiuBaoBei1,Wed Nov 11 10:20:43 +0000 2020,XXXX,99999.99,99999.99,neutral
"Like, retweet and unfollow",,matthew_shepley,Wed Nov 11 10:20:48 +0000 2020,XXXX,99999.99,99999.99, positive 
"@amlivemon @Myr226 There are still many smart people among the public, that realise this isn't about #Trump  More importantly, this is about the integrity of the democratic process in the #USA for future generations  Hate the media They turned you into this Trump-hating monster  #USElection2020",,LiuBaoBei1,Wed Nov 11 10:20:51 +0000 2020,XXXX,99999.99,99999.99,neutral
#USElectionResults #USPresidentialElections2020 #USAElections2020 #USElection2020 #USElection2020 #USElection   Ghost  voters are those who never were- https//t.co/dyBxBWlUuh #USElectionFraud #USAElectionFruad,,IGNITER11028170,Wed Nov 11 10:20:52 +0000 2020,XXXX,99999.99,99999.99,negative
"Keeping it simple, short &amp;relevant. The series ""US Election 2020"" has it from A to Z. Please like, follow and share.  https//t.co/UwMcxyUil2  #USElectionResults2020 #USElection2020 #TrumpvsBiden #Biden2020 #USAElections2020 #Pakistan #UnitedKingdom #United #UnitedStates",,ShahharAlam,Wed Nov 11 10:21:13 +0000 2020,XXXX,99999.99,99999.99, positive 
Why am I not surprised the extent these lunatics will go to,,SarahConnor17q,Wed Nov 11 10:21:20 +0000 2020,XXXX,99999.99,99999.99,negative
Biden calls Trump's behavior 'embarrassing'  #Biden #Trump #USElections2020 #bidenharis2020 #USA #Elections2020 #ElectionDay2020 #EleccionesUSA2020 #ElectionCommissionOfIndia #TrumpOut #wednesdaythought #COVID19 #coronavirus https//t.co/0kJD4A4jVi,,WPalaver,Wed Nov 11 10:21:51 +0000 2020,XXXX,99999.99,99999.99,negative
"All die social-media-""Beweise""... #USAelection2020 Trump s Legal Team Was Asked About A Witness Who Reportedly Recanted His Election Fraud Story. Then There Was A Lot Of Silence.  https//t.co/dBKFAqYAbB",,G_Platzdasch,Wed Nov 11 10:21:54 +0000 2020,XXXX,99999.99,99999.99,negative
"The treasonous memo! (By Shaheen Sehbai &amp; Mohammad Malick November 18, 2011 The News) |  Judiciary ?   Ref https//t.co/mqPAhG1DqM | @Matiullahjan919 |   #Memogate  #JoeBiden #USElectionResults2020 #USAelection2020 #KerryLugarBill #MansoorIjaz # _ _  # _ _ _  https//t.co/8XvWTj74U9",,mughalbha,Wed Nov 11 10:22:05 +0000 2020,XXXX,99999.99,99999.99,negative
The true efficiency of our @ECISVEEP  and the process can be appreciated after watching be #USElection2020 debacle and subsequent drama! More power to #EVM s! #BiharElectionResults2020 #india,,theguruspeaketh,Wed Nov 11 10:22:49 +0000 2020,XXXX,99999.99,99999.99, positive 
#ilegalized decision to accept the late #AbsenteeBallots  This is the evidence of #riggedelection #USElection2020 #SouthKorea,,lemonhamster,Wed Nov 11 10:23:07 +0000 2020,XXXX,99999.99,99999.99, positive 
#USElection2020 Trump Lawsuit likely as United States authorities fail to recognize Biden https//t.co/gBUOc0REUE,,_reutersng,Wed Nov 11 10:23:20 +0000 2020,XXXX,99999.99,99999.99,negative
  Bettors are already backing a Democrat House with a Republican Senate as the final votes are tallied  #USElectionResults2020   https//t.co/HKeqoYnlT5,,gambling_com,Wed Nov 11 10:23:36 +0000 2020,XXXX,99999.99,99999.99,neutral
"I still stand by my prophecy that Trump will win this elections. American elections will not be won at the ballot box, it'll be won at the supreme Court. -Prophet Eric O. Parsley. #Trump2020 #USElectionResults2020 #Election2020 #Trump @realDonaldTrump",,BoldDating,Wed Nov 11 10:23:57 +0000 2020,XXXX,99999.99,99999.99, positive 
A good summary re Trump's win &amp; what's going on behind the scenes right now. Not to mention the voter fraud convictions!! https//t.co/20vJu8NXI4 #USElectionResults #USElection #USElection2020 #USElectionResults2020 #USElections #USAElections2020 #USAelection2020 #USA,,IGNITER11028170,Wed Nov 11 10:23:59 +0000 2020,XXXX,99999.99,99999.99, positive 
this is whoaaa,,jaiknowsbetter,Wed Nov 11 10:24:17 +0000 2020,XXXX,99999.99,99999.99,neutral
A global future means no more USA you dumb fucks that voted for Biden.,,HaroldEdwardHo2,Wed Nov 11 10:24:17 +0000 2020,XXXX,99999.99,99999.99,negative
Moscow in No Rush to Congratulate Biden US Stance on Gas Issues Unlikely to Change  Find these and our other top headlines on US Elections here (free) https//t.co/JWqkMoyMdH #USElections2020 #energy #policy #oil #OOTT,,energyintel,Wed Nov 11 10:24:47 +0000 2020,XXXX,99999.99,99999.99, positive 
" West Point ? - absolutely loopy comment Don, what s this got to do with anything? You ve stopped taking your medication again, haven t you? #Elections2020 #USElectionResults2020",,PervertRudy,Wed Nov 11 10:25:04 +0000 2020,XXXX,99999.99,99999.99,negative
https//t.co/iaiYQwkn7z  I will manually create web 2 0 backlinks #web20backlimks #seo #backlinks #linkbuilding #backlinksbulding #Kodak #VeteransDay #USAElections2020 #USElectionResults2020 https//t.co/Ojso8qm9Zv,,NadeemFrelancer,Wed Nov 11 10:25:11 +0000 2020,XXXX,99999.99,99999.99, positive 
Us watching the #USElection2020 results. There are 2 million people in America and yet something like 2.1 billion people voted?! Explain that @TheDemocrats. #ElectionFruad2020 https//t.co/4TTNm11p1y,,MiasCakes4,Wed Nov 11 10:25:12 +0000 2020,XXXX,99999.99,99999.99, positive 
"#AmericaDecides #AmericaDecides2020 #BidenWasNotElected #USElection2020 #USAElections2020 #USElectionResults2020 Rubio Media Angry That People Won't Just Take Their Word Biden Won ""Need Some Self-Awareness""  https//t.co/lz0IhR9oiW",,FlyMoon02898764,Wed Nov 11 10:25:35 +0000 2020,XXXX,99999.99,99999.99, positive 
This is from the comment section of Obama on Conan and damn. This still holds true I feel. #USPresidentialElections2020 #USAElections2020 #USElectionResults2020 #USElection2020 #TrumpConcede #TrumpTantrum #ObamaWasBetterAtEverything https//t.co/Ss5jeAXS0N,,EunoiaShil,Wed Nov 11 10:25:48 +0000 2020,XXXX,99999.99,99999.99,neutral
Amennn!!!!!!!!!!!!!,,KwadwoWireko,Wed Nov 11 10:26:06 +0000 2020,XXXX,99999.99,99999.99,neutral
"@realDonaldTrump How much damage can You, God, do in 2 months? Trust and Believe, God, You WILL be gone on Inuguation Day; If You lose in Court. #democracy #USAelection2020 #USAElections2020 #USA @USMC @USArmy @usairforce @USNavy @SecretService @EsperDoD What Country will U live?",,DomicoJames,Wed Nov 11 10:26:16 +0000 2020,XXXX,99999.99,99999.99, positive 
@SrBachchan Amit ji Trump wants you to count his vote. #USElectionResults2020 #BiharResult,,nikhil_peshwani,Wed Nov 11 10:26:42 +0000 2020,XXXX,99999.99,99999.99,neutral
Ascertaining the legally correct election result is the Norm in a democracy. Blame Gaming is the Norm of Democrats. #USElections2020,,LaoziZhenren,Wed Nov 11 10:27:00 +0000 2020,XXXX,99999.99,99999.99,negative
.@JohnBarronUSA &amp; @chas_usa on #PlanetAmerica @ABCTV 9.40pm looking at the legal challenges to the US Election results and the path forward for President-Elect #JoeBiden &amp; VP-Elect #KamalaHarris. Special guest @HeidiHeitkamp. #USElection2020 #USPolitics https//t.co/dAyaVUDaQW,,PeterWMurphy1,Wed Nov 11 10:27:27 +0000 2020,XXXX,99999.99,99999.99, positive 
"US election update - postal votes are still being counted, Biden's lead has crossed the 5 million threshold, polling experts believe it will be closer to 7 million when all results are in #USElectionResults2020 https//t.co/BEZGWQUZWn",,Matt_building,Wed Nov 11 10:27:51 +0000 2020,XXXX,99999.99,99999.99,neutral
as always @IanaDreyer ahead and on top of #trade politics... #BidenHarris2020 #NextGenerationEU,,TTIP_Tracker,Wed Nov 11 10:28:03 +0000 2020,XXXX,99999.99,99999.99, positive 
'Cuz this is my United States of WHATEVER!'  ,,cosmostheclown,Wed Nov 11 10:28:19 +0000 2020,XXXX,99999.99,99999.99, positive 
"#USElectionResults2020  Given @realDonaldTrump ignored every tradition and norm in the book of campaigning and winning, why would anyone expect him to accept defeat in the normal, traditional way?",,AlStewartOBE,Wed Nov 11 10:28:41 +0000 2020,XXXX,99999.99,99999.99, positive 
"And why is Mike still hiding under my bed, that s what I d like to know? #whereismikepence #Elections2020 #USElectionResults2020",,PervertRudy,Wed Nov 11 10:28:59 +0000 2020,XXXX,99999.99,99999.99, positive 
"one joker man in history of America that's none other than  Trump,  ",,aravind24112,Wed Nov 11 10:29:22 +0000 2020,XXXX,99999.99,99999.99, positive 
Should #Trump Concede?   #USElection2020 #USA #USElection,,Logisticszen,Wed Nov 11 10:29:26 +0000 2020,XXXX,99999.99,99999.99,neutral
"After earlier  interest in pros/cons of Scandinavian-style policies, why did it vanish from the debate in #USElections2020? To distance Bernie? or as there were mixed messages from Scandinavia under Corona? Read more https//t.co/N3D7ONrToZ @OanaGodyKenw @SAScandStudy @nordensk https//t.co/ECzuZuV0Ab",,nordicsinfo,Wed Nov 11 10:29:56 +0000 2020,XXXX,99999.99,99999.99, positive 
"The Washington Times said the photo had been  doctored,  and the original correctly described George W. Bush as the 2000 presidential election winner. #FakeNews #DonaldTrump #USElection2020  https//t.co/4pHD0FQc8z",,boomlive_in,Wed Nov 11 10:30:00 +0000 2020,XXXX,99999.99,99999.99, positive 
Barbies new Goebbels range was very popular in the Red states. #coup  #USElectionResults2020,,Po1969101,Wed Nov 11 10:30:08 +0000 2020,XXXX,99999.99,99999.99, positive 
@realDonaldTrump .@realDonaldTrump #LoserInChief #badloser #liar #cheat The truth will finally come out about you and your #corrupt family #USElection2020,,FizzyBook,Wed Nov 11 10:30:28 +0000 2020,XXXX,99999.99,99999.99,negative
Giuliani presents evidence for #Trump's legal battle  https//t.co/mYGLVFeqsj #USElection2020 #USVotes2020,,W911,Wed Nov 11 10:30:38 +0000 2020,XXXX,99999.99,99999.99,negative
